"B19013_001E","B19013_001M","GEO_ID","NAME"
"Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"63056","26263","8600000US15770","ZCTA5 15770"
"47059","4276","8600000US15771","ZCTA5 15771"
"47768","15125","8600000US15772","ZCTA5 15772"
"53235","7962","8600000US15773","ZCTA5 15773"
"64750","9810","8600000US15774","ZCTA5 15774"
"42256","16496","8600000US15775","ZCTA5 15775"
"33750","17684","8600000US15776","ZCTA5 15776"
"-","**","8600000US15777","ZCTA5 15777"
"78125","56064","8600000US15778","ZCTA5 15778"
"62857","5312","8600000US15779","ZCTA5 15779"
"60536","33745","8600000US15780","ZCTA5 15780"
"48125","34977","8600000US15781","ZCTA5 15781"
"53194","26908","8600000US15783","ZCTA5 15783"
"68750","40492","8600000US15784","ZCTA5 15784"
"53634","2215","8600000US15801","ZCTA5 15801"
"45341","9555","8600000US15821","ZCTA5 15821"
"54338","7187","8600000US15823","ZCTA5 15823"
"50838","4349","8600000US15824","ZCTA5 15824"
"57960","3365","8600000US15825","ZCTA5 15825"
"68438","27346","8600000US15827","ZCTA5 15827"
"31667","12029","8600000US15828","ZCTA5 15828"
"61250","8676","8600000US15829","ZCTA5 15829"
"33333","12086","8600000US15832","ZCTA5 15832"
"40675","2449","8600000US15834","ZCTA5 15834"
"50887","7115","8600000US15840","ZCTA5 15840"
"37813","19768","8600000US15841","ZCTA5 15841"
"48011","6972","8600000US15845","ZCTA5 15845"
"73230","9662","8600000US15846","ZCTA5 15846"
"38594","3053","8600000US15847","ZCTA5 15847"
"42813","13428","8600000US15848","ZCTA5 15848"
"51250","12910","8600000US15849","ZCTA5 15849"
"50308","4991","8600000US15851","ZCTA5 15851"
"54081","6068","8600000US15853","ZCTA5 15853"
"51053","5929","8600000US15856","ZCTA5 15856"
"54970","5430","8600000US15857","ZCTA5 15857"
"56118","6755","8600000US15860","ZCTA5 15860"
"35625","9095","8600000US15861","ZCTA5 15861"
"41607","18818","8600000US15863","ZCTA5 15863"
"48958","4928","8600000US15864","ZCTA5 15864"
"40560","6909","8600000US15865","ZCTA5 15865"
"54583","20585","8600000US15866","ZCTA5 15866"
"55417","12154","8600000US15868","ZCTA5 15868"
"48816","9676","8600000US15870","ZCTA5 15870"
"19022","4964","8600000US15901","ZCTA5 15901"
"35883","1372","8600000US15902","ZCTA5 15902"
"57212","5711","8600000US15904","ZCTA5 15904"
"56309","6433","8600000US15905","ZCTA5 15905"
"33658","2452","8600000US15906","ZCTA5 15906"
"52333","5585","8600000US15909","ZCTA5 15909"
"60893","12932","8600000US15920","ZCTA5 15920"
"42500","17165","8600000US15921","ZCTA5 15921"
"26475","4952","8600000US15922","ZCTA5 15922"
"54375","16707","8600000US15923","ZCTA5 15923"
"59500","19847","8600000US15924","ZCTA5 15924"
"63125","16840","8600000US15925","ZCTA5 15925"
"55170","8600","8600000US15926","ZCTA5 15926"
"45455","28141","8600000US15927","ZCTA5 15927"
"57404","32305","8600000US15928","ZCTA5 15928"
"-","**","8600000US15929","ZCTA5 15929"
"33079","31978","8600000US15930","ZCTA5 15930"
"55670","4738","8600000US15931","ZCTA5 15931"
"-","**","8600000US15934","ZCTA5 15934"
"66574","9541","8600000US15935","ZCTA5 15935"
"57813","14045","8600000US15936","ZCTA5 15936"
"48536","25757","8600000US15937","ZCTA5 15937"
"52905","5305","8600000US15938","ZCTA5 15938"
"78021","7430","8600000US15940","ZCTA5 15940"
"66520","11122","8600000US15942","ZCTA5 15942"
"40897","6353","8600000US15943","ZCTA5 15943"
"59741","6895","8600000US15944","ZCTA5 15944"
"-","**","8600000US15945","ZCTA5 15945"
"50714","7232","8600000US15946","ZCTA5 15946"
"58523","53007","8600000US15948","ZCTA5 15948"
"43618","15043","8600000US15949","ZCTA5 15949"
"34452","21871","8600000US15951","ZCTA5 15951"
"56016","18686","8600000US15952","ZCTA5 15952"
"-","**","8600000US15953","ZCTA5 15953"
"41250","9012","8600000US15954","ZCTA5 15954"
"45982","11079","8600000US15955","ZCTA5 15955"
"42351","9682","8600000US15956","ZCTA5 15956"
"67386","21210","8600000US15957","ZCTA5 15957"
"63641","6706","8600000US15958","ZCTA5 15958"
"52763","18801","8600000US15960","ZCTA5 15960"
"53000","7350","8600000US15961","ZCTA5 15961"
"44375","36967","8600000US15962","ZCTA5 15962"
"48266","3474","8600000US15963","ZCTA5 15963"
"55214","2672","8600000US16001","ZCTA5 16001"
"63310","4761","8600000US16002","ZCTA5 16002"
"54821","12755","8600000US16020","ZCTA5 16020"
"63281","8746","8600000US16022","ZCTA5 16022"
"49000","16230","8600000US16023","ZCTA5 16023"
"68750","42801","8600000US16024","ZCTA5 16024"
"70615","6197","8600000US16025","ZCTA5 16025"
"48125","16372","8600000US16027","ZCTA5 16027"
"47125","4780","8600000US16028","ZCTA5 16028"
"46923","4048","8600000US16029","ZCTA5 16029"
"50313","16308","8600000US16030","ZCTA5 16030"
"81432","10105","8600000US16033","ZCTA5 16033"
"82321","8051","8600000US16034","ZCTA5 16034"
"117656","24812","8600000US16035","ZCTA5 16035"
"49583","15981","8600000US16036","ZCTA5 16036"
"83607","7865","8600000US16037","ZCTA5 16037"
"69931","10936","8600000US16038","ZCTA5 16038"
"65972","15934","8600000US16040","ZCTA5 16040"
"55682","4727","8600000US16041","ZCTA5 16041"
"66705","25209","8600000US16045","ZCTA5 16045"
"110367","9131","8600000US16046","ZCTA5 16046"
"80938","51281","8600000US16048","ZCTA5 16048"
"49331","4299","8600000US16049","ZCTA5 16049"
"58750","11998","8600000US16050","ZCTA5 16050"
"63988","8741","8600000US16051","ZCTA5 16051"
"70045","7473","8600000US16052","ZCTA5 16052"
"79630","11649","8600000US16053","ZCTA5 16053"
"44000","5516","8600000US16054","ZCTA5 16054"
"83275","13488","8600000US16055","ZCTA5 16055"
"62059","3918","8600000US16056","ZCTA5 16056"
"53750","5549","8600000US16057","ZCTA5 16057"
"79393","14515","8600000US16059","ZCTA5 16059"
"65732","9438","8600000US16061","ZCTA5 16061"
"63598","8900","8600000US16063","ZCTA5 16063"
"108249","2910","8600000US16066","ZCTA5 16066"
"42917","2254","8600000US16101","ZCTA5 16101"
"45299","4413","8600000US16102","ZCTA5 16102"
"62763","3854","8600000US16105","ZCTA5 16105"
"67250","17452","8600000US16110","ZCTA5 16110"
"46094","10719","8600000US16111","ZCTA5 16111"
"75156","21702","8600000US16112","ZCTA5 16112"
"84167","27595","8600000US16113","ZCTA5 16113"
"63571","2994","8600000US16114","ZCTA5 16114"
"60273","9825","8600000US16115","ZCTA5 16115"
"53169","12026","8600000US16116","ZCTA5 16116"
"56800","5567","8600000US16117","ZCTA5 16117"
"60278","9652","8600000US16120","ZCTA5 16120"
"25261","5941","8600000US16121","ZCTA5 16121"
"89915","26452","8600000US16123","ZCTA5 16123"
"50060","10083","8600000US16124","ZCTA5 16124"
"49790","5210","8600000US16125","ZCTA5 16125"
"60394","5042","8600000US16127","ZCTA5 16127"
"47200","5966","8600000US16130","ZCTA5 16130"
"61136","10265","8600000US16131","ZCTA5 16131"
"29625","13084","8600000US16132","ZCTA5 16132"
"65250","6956","8600000US16133","ZCTA5 16133"
"46641","2700","8600000US16134","ZCTA5 16134"
"55179","11328","8600000US16136","ZCTA5 16136"
"58408","4233","8600000US16137","ZCTA5 16137"
"63859","38119","8600000US16140","ZCTA5 16140"
"55729","11903","8600000US16141","ZCTA5 16141"
"62500","5837","8600000US16142","ZCTA5 16142"
"57669","8031","8600000US16143","ZCTA5 16143"
"49825","6738","8600000US16145","ZCTA5 16145"
"31837","4876","8600000US16146","ZCTA5 16146"
"59662","9661","8600000US16148","ZCTA5 16148"
"52222","6329","8600000US16150","ZCTA5 16150"
"56406","6290","8600000US16151","ZCTA5 16151"
"55862","6573","8600000US16153","ZCTA5 16153"
"64250","14775","8600000US16154","ZCTA5 16154"
"22426","14063","8600000US16155","ZCTA5 16155"
"57050","7272","8600000US16156","ZCTA5 16156"
"54676","6311","8600000US16157","ZCTA5 16157"
"58420","8686","8600000US16159","ZCTA5 16159"
"35795","3297","8600000US16160","ZCTA5 16160"
"38170","6906","8600000US16161","ZCTA5 16161"
"55758","4605","8600000US16201","ZCTA5 16201"
"46000","11555","8600000US16210","ZCTA5 16210"
"36250","31679","8600000US16211","ZCTA5 16211"
"37250","13338","8600000US16212","ZCTA5 16212"
"38750","16571","8600000US16213","ZCTA5 16213"
"43188","5928","8600000US16214","ZCTA5 16214"
"40208","8006","8600000US16217","ZCTA5 16217"
"60156","21093","8600000US16218","ZCTA5 16218"
"49653","9873","8600000US16222","ZCTA5 16222"
"32000","8433","8600000US16223","ZCTA5 16223"
"64583","9048","8600000US16224","ZCTA5 16224"
"51592","3624","8600000US16226","ZCTA5 16226"
"41750","12839","8600000US16228","ZCTA5 16228"
"67462","4860","8600000US16229","ZCTA5 16229"
"42917","11454","8600000US16230","ZCTA5 16230"
"48021","5310","8600000US16232","ZCTA5 16232"
"69688","30717","8600000US16233","ZCTA5 16233"
"67037","6746","8600000US16235","ZCTA5 16235"
"-","**","8600000US16236","ZCTA5 16236"
"67019","4994","8600000US16238","ZCTA5 16238"
"40833","6483","8600000US16239","ZCTA5 16239"
"49837","4627","8600000US16240","ZCTA5 16240"
"48902","3965","8600000US16242","ZCTA5 16242"
"58971","19652","8600000US16244","ZCTA5 16244"
"45417","12415","8600000US16245","ZCTA5 16245"
"38438","18221","8600000US16246","ZCTA5 16246"
"48963","4163","8600000US16248","ZCTA5 16248"
"59947","7645","8600000US16249","ZCTA5 16249"
"-","**","8600000US16250","ZCTA5 16250"
"59375","38217","8600000US16253","ZCTA5 16253"
"55435","7272","8600000US16254","ZCTA5 16254"
"47381","9393","8600000US16255","ZCTA5 16255"
"41500","11384","8600000US16256","ZCTA5 16256"
"49250","11664","8600000US16258","ZCTA5 16258"
"48506","4020","8600000US16259","ZCTA5 16259"
"44038","34423","8600000US16260","ZCTA5 16260"
"58913","12304","8600000US16262","ZCTA5 16262"
"72865","26016","8600000US16263","ZCTA5 16263"
"47072","2910","8600000US16301","ZCTA5 16301"
"67500","15342","8600000US16311","ZCTA5 16311"
"-","**","8600000US16312","ZCTA5 16312"
"47115","5313","8600000US16313","ZCTA5 16313"
"56596","4569","8600000US16314","ZCTA5 16314"
"59212","4412","8600000US16316","ZCTA5 16316"
"49406","3318","8600000US16317","ZCTA5 16317"
"52426","11340","8600000US16319","ZCTA5 16319"
"-","**","8600000US16321","ZCTA5 16321"
"27188","20224","8600000US16322","ZCTA5 16322"
"51135","2603","8600000US16323","ZCTA5 16323"
"49954","25116","8600000US16326","ZCTA5 16326"
"62431","7880","8600000US16327","ZCTA5 16327"
"42083","15174","8600000US16328","ZCTA5 16328"
"59706","5555","8600000US16329","ZCTA5 16329"
"67969","32852","8600000US16331","ZCTA5 16331"
"183000","133351","8600000US16332","ZCTA5 16332"
"44750","11137","8600000US16333","ZCTA5 16333"
"68571","15696","8600000US16334","ZCTA5 16334"
"49555","3580","8600000US16335","ZCTA5 16335"
"57969","6820","8600000US16340","ZCTA5 16340"
"51331","3791","8600000US16341","ZCTA5 16341"
"63304","8105","8600000US16342","ZCTA5 16342"
"54821","36818","8600000US16343","ZCTA5 16343"
"48571","16515","8600000US16344","ZCTA5 16344"
"80337","5598","8600000US16345","ZCTA5 16345"
"52304","8788","8600000US16346","ZCTA5 16346"
"41679","5183","8600000US16347","ZCTA5 16347"
"47617","6117","8600000US16350","ZCTA5 16350"
"40801","2218","8600000US16351","ZCTA5 16351"
"59375","27242","8600000US16352","ZCTA5 16352"
"45270","5090","8600000US16353","ZCTA5 16353"
"44321","3823","8600000US16354","ZCTA5 16354"
"50556","14770","8600000US16360","ZCTA5 16360"
"-","**","8600000US16361","ZCTA5 16361"
"58750","13714","8600000US16362","ZCTA5 16362"
"63542","9731","8600000US16364","ZCTA5 16364"
"51091","4817","8600000US16365","ZCTA5 16365"
"42188","14183","8600000US16370","ZCTA5 16370"
"46552","5994","8600000US16371","ZCTA5 16371"
"43750","31451","8600000US16372","ZCTA5 16372"
"57000","6818","8600000US16373","ZCTA5 16373"
"43250","9660","8600000US16374","ZCTA5 16374"
"51470","3714","8600000US16401","ZCTA5 16401"
"60500","13655","8600000US16402","ZCTA5 16402"
"58203","4185","8600000US16403","ZCTA5 16403"
"52500","6541","8600000US16404","ZCTA5 16404"
"65000","22428","8600000US16405","ZCTA5 16405"
"55445","5602","8600000US16406","ZCTA5 16406"
"45717","6821","8600000US16407","ZCTA5 16407"
"80708","13531","8600000US16410","ZCTA5 16410"
"75571","16545","8600000US16411","ZCTA5 16411"
"54641","8450","8600000US16412","ZCTA5 16412"
"96366","10332","8600000US16415","ZCTA5 16415"
"60417","30625","8600000US16416","ZCTA5 16416"
"67225","13446","8600000US16417","ZCTA5 16417"
"38125","13171","8600000US16420","ZCTA5 16420"
"68784","13738","8600000US16421","ZCTA5 16421"
"38333","25586","8600000US16422","ZCTA5 16422"
"59028","5864","8600000US16423","ZCTA5 16423"
"49750","5138","8600000US16424","ZCTA5 16424"
"63889","14136","8600000US16426","ZCTA5 16426"
"44750","10000","8600000US16427","ZCTA5 16427"
"63616","6320","8600000US16428","ZCTA5 16428"
"60032","5814","8600000US16433","ZCTA5 16433"
"48224","10622","8600000US16434","ZCTA5 16434"
"51550","6391","8600000US16435","ZCTA5 16435"
"39938","15971","8600000US16436","ZCTA5 16436"
"53032","4071","8600000US16438","ZCTA5 16438"
"60263","5769","8600000US16440","ZCTA5 16440"
"69527","6051","8600000US16441","ZCTA5 16441"
"64256","9072","8600000US16442","ZCTA5 16442"
"49438","8804","8600000US16443","ZCTA5 16443"
"-","**","8600000US16444","ZCTA5 16444"
"11516","1541","8600000US16501","ZCTA5 16501"
"30902","3023","8600000US16502","ZCTA5 16502"
"26540","2033","8600000US16503","ZCTA5 16503"
"43289","6379","8600000US16504","ZCTA5 16504"
"61924","5558","8600000US16505","ZCTA5 16505"
"70856","2609","8600000US16506","ZCTA5 16506"
"34145","5627","8600000US16507","ZCTA5 16507"
"50747","3815","8600000US16508","ZCTA5 16508"
"60561","2709","8600000US16509","ZCTA5 16509"
"56463","3862","8600000US16510","ZCTA5 16510"
"51443","6229","8600000US16511","ZCTA5 16511"
"-","**","8600000US16546","ZCTA5 16546"
"-","**","8600000US16563","ZCTA5 16563"
"46320","3705","8600000US16601","ZCTA5 16601"
"43190","4553","8600000US16602","ZCTA5 16602"
"54563","8747","8600000US16611","ZCTA5 16611"
"71786","15017","8600000US16613","ZCTA5 16613"
"32292","9213","8600000US16616","ZCTA5 16616"
"53241","14390","8600000US16617","ZCTA5 16617"
"51719","28392","8600000US16619","ZCTA5 16619"
"48750","11014","8600000US16620","ZCTA5 16620"
"59868","7135","8600000US16621","ZCTA5 16621"
"46250","20530","8600000US16622","ZCTA5 16622"
"51667","9292","8600000US16623","ZCTA5 16623"
"62917","32393","8600000US16624","ZCTA5 16624"
"46548","5719","8600000US16625","ZCTA5 16625"
"45000","8331","8600000US16627","ZCTA5 16627"
"55027","8595","8600000US16630","ZCTA5 16630"
"-","**","8600000US16631","ZCTA5 16631"
"59250","14043","8600000US16633","ZCTA5 16633"
"51500","8590","8600000US16634","ZCTA5 16634"
"56541","8265","8600000US16635","ZCTA5 16635"
"74074","5544","8600000US16636","ZCTA5 16636"
"54167","24686","8600000US16637","ZCTA5 16637"
"96250","42443","8600000US16638","ZCTA5 16638"
"60083","11371","8600000US16639","ZCTA5 16639"
"55982","14297","8600000US16640","ZCTA5 16640"
"41127","12497","8600000US16641","ZCTA5 16641"
"58036","31131","8600000US16645","ZCTA5 16645"
"49000","8793","8600000US16646","ZCTA5 16646"
"58813","11928","8600000US16647","ZCTA5 16647"
"65029","7725","8600000US16648","ZCTA5 16648"
"45395","7390","8600000US16650","ZCTA5 16650"
"52870","5817","8600000US16651","ZCTA5 16651"
"51447","6095","8600000US16652","ZCTA5 16652"
"52969","6294","8600000US16655","ZCTA5 16655"
"39770","4667","8600000US16656","ZCTA5 16656"
"53221","5515","8600000US16657","ZCTA5 16657"
"37778","18687","8600000US16659","ZCTA5 16659"
"46053","6481","8600000US16661","ZCTA5 16661"
"56285","6950","8600000US16662","ZCTA5 16662"
"60347","7064","8600000US16664","ZCTA5 16664"
"43333","39910","8600000US16665","ZCTA5 16665"
"42145","13729","8600000US16666","ZCTA5 16666"
"39515","6102","8600000US16667","ZCTA5 16667"
"58500","2317","8600000US16668","ZCTA5 16668"
"58000","5802","8600000US16669","ZCTA5 16669"
"-","**","8600000US16670","ZCTA5 16670"
"53056","14353","8600000US16671","ZCTA5 16671"
"42917","23229","8600000US16672","ZCTA5 16672"
"61709","6479","8600000US16673","ZCTA5 16673"
"50556","5117","8600000US16674","ZCTA5 16674"
"15909","13682","8600000US16677","ZCTA5 16677"
"49203","3460","8600000US16678","ZCTA5 16678"
"39261","3960","8600000US16679","ZCTA5 16679"
"49107","21867","8600000US16680","ZCTA5 16680"
"-","**","8600000US16682","ZCTA5 16682"
"60000","15862","8600000US16683","ZCTA5 16683"
"115135","26881","8600000US16685","ZCTA5 16685"
"52721","5376","8600000US16686","ZCTA5 16686"
"54250","10227","8600000US16689","ZCTA5 16689"
"40625","17605","8600000US16691","ZCTA5 16691"
"53375","24032","8600000US16692","ZCTA5 16692"
"55238","6082","8600000US16693","ZCTA5 16693"
"34286","15734","8600000US16694","ZCTA5 16694"
"75341","10015","8600000US16695","ZCTA5 16695"
"-","**","8600000US16699","ZCTA5 16699"
"45963","4421","8600000US16701","ZCTA5 16701"
"49063","4977","8600000US16720","ZCTA5 16720"
"43750","13653","8600000US16724","ZCTA5 16724"
"67656","14460","8600000US16725","ZCTA5 16725"
"60357","38620","8600000US16726","ZCTA5 16726"
"74792","53303","8600000US16727","ZCTA5 16727"
"72500","6272","8600000US16728","ZCTA5 16728"
"47798","4982","8600000US16729","ZCTA5 16729"
"36429","5454","8600000US16730","ZCTA5 16730"
"53050","5509","8600000US16731","ZCTA5 16731"
"53971","9271","8600000US16732","ZCTA5 16732"
"34750","27601","8600000US16733","ZCTA5 16733"
"47500","16692","8600000US16734","ZCTA5 16734"
"46214","3115","8600000US16735","ZCTA5 16735"
"65202","8433","8600000US16738","ZCTA5 16738"
"44079","6892","8600000US16740","ZCTA5 16740"
"57153","11261","8600000US16743","ZCTA5 16743"
"46538","17966","8600000US16744","ZCTA5 16744"
"46731","17300","8600000US16745","ZCTA5 16745"
"52277","6616","8600000US16746","ZCTA5 16746"
"42857","4149","8600000US16748","ZCTA5 16748"
"49353","6685","8600000US16749","ZCTA5 16749"
"81563","53373","8600000US16750","ZCTA5 16750"
"50828","2971","8600000US16801","ZCTA5 16801"
"-","**","8600000US16802","ZCTA5 16802"
"60758","6383","8600000US16803","ZCTA5 16803"
"65875","10358","8600000US16820","ZCTA5 16820"
"54167","36867","8600000US16821","ZCTA5 16821"
"54375","14730","8600000US16822","ZCTA5 16822"
"65654","4324","8600000US16823","ZCTA5 16823"
"60619","11053","8600000US16825","ZCTA5 16825"
"58958","16885","8600000US16826","ZCTA5 16826"
"108142","6924","8600000US16827","ZCTA5 16827"
"65223","10401","8600000US16828","ZCTA5 16828"
"53188","6241","8600000US16829","ZCTA5 16829"
"47294","2520","8600000US16830","ZCTA5 16830"
"83750","21327","8600000US16832","ZCTA5 16832"
"48285","4105","8600000US16833","ZCTA5 16833"
"93302","22150","8600000US16834","ZCTA5 16834"
"62143","9018","8600000US16835","ZCTA5 16835"
"53750","4735","8600000US16836","ZCTA5 16836"
"33750","28211","8600000US16837","ZCTA5 16837"
"49674","7457","8600000US16838","ZCTA5 16838"
"57031","15831","8600000US16839","ZCTA5 16839"
"72054","35483","8600000US16840","ZCTA5 16840"
"62946","5111","8600000US16841","ZCTA5 16841"
"38500","23296","8600000US16843","ZCTA5 16843"
"74760","6550","8600000US16844","ZCTA5 16844"
"58333","8710","8600000US16845","ZCTA5 16845"
"63409","24271","8600000US16847","ZCTA5 16847"
"53750","17332","8600000US16848","ZCTA5 16848"
"29868","15508","8600000US16849","ZCTA5 16849"
"91328","64987","8600000US16851","ZCTA5 16851"
"40179","19826","8600000US16852","ZCTA5 16852"
"-","**","8600000US16853","ZCTA5 16853"
"58500","11645","8600000US16854","ZCTA5 16854"
"-","**","8600000US16855","ZCTA5 16855"
"60797","11778","8600000US16858","ZCTA5 16858"
"59464","13955","8600000US16859","ZCTA5 16859"
"63246","24381","8600000US16860","ZCTA5 16860"
"22500","14827","8600000US16861","ZCTA5 16861"
"43984","14672","8600000US16863","ZCTA5 16863"
"99912","27231","8600000US16865","ZCTA5 16865"
"45319","6209","8600000US16866","ZCTA5 16866"
"-","**","8600000US16868","ZCTA5 16868"
"107948","9936","8600000US16870","ZCTA5 16870"
"61528","1967","8600000US16871","ZCTA5 16871"
"60500","10812","8600000US16872","ZCTA5 16872"
"60607","3158","8600000US16874","ZCTA5 16874"
"55000","4704","8600000US16875","ZCTA5 16875"
"40417","21190","8600000US16876","ZCTA5 16876"
"75417","14157","8600000US16877","ZCTA5 16877"
"53583","11088","8600000US16878","ZCTA5 16878"
"41696","8419","8600000US16879","ZCTA5 16879"
"38939","22163","8600000US16881","ZCTA5 16881"
"70060","35119","8600000US16882","ZCTA5 16882"
"52464","5070","8600000US16901","ZCTA5 16901"
"77159","9416","8600000US16911","ZCTA5 16911"
"63152","14983","8600000US16912","ZCTA5 16912"
"54361","4496","8600000US16914","ZCTA5 16914"
"55196","4606","8600000US16915","ZCTA5 16915"
"54375","12866","8600000US16917","ZCTA5 16917"
"52727","13518","8600000US16920","ZCTA5 16920"
"40417","12000","8600000US16921","ZCTA5 16921"
"42024","3236","8600000US16922","ZCTA5 16922"
"54038","9098","8600000US16923","ZCTA5 16923"
"56031","4207","8600000US16925","ZCTA5 16925"
"59167","18184","8600000US16926","ZCTA5 16926"
"42404","5729","8600000US16927","ZCTA5 16927"
"55208","9276","8600000US16928","ZCTA5 16928"
"54786","5306","8600000US16929","ZCTA5 16929"
"55938","8974","8600000US16930","ZCTA5 16930"
"51875","24578","8600000US16932","ZCTA5 16932"
"48750","6978","8600000US16933","ZCTA5 16933"
"60833","10029","8600000US16935","ZCTA5 16935"
"56756","6536","8600000US16936","ZCTA5 16936"
"64464","19898","8600000US16937","ZCTA5 16937"
"61635","11182","8600000US16938","ZCTA5 16938"
"36750","24128","8600000US16939","ZCTA5 16939"
"46667","28243","8600000US16940","ZCTA5 16940"
"41563","11913","8600000US16941","ZCTA5 16941"
"42083","4759","8600000US16942","ZCTA5 16942"
"47500","8147","8600000US16943","ZCTA5 16943"
"39890","8363","8600000US16946","ZCTA5 16946"
"52097","3351","8600000US16947","ZCTA5 16947"
"42566","6385","8600000US16948","ZCTA5 16948"
"41090","4079","8600000US16950","ZCTA5 16950"
"58906","9562","8600000US17002","ZCTA5 17002"
"75942","8617","8600000US17003","ZCTA5 17003"
"52969","10985","8600000US17004","ZCTA5 17004"
"54167","8808","8600000US17005","ZCTA5 17005"
"50368","6639","8600000US17006","ZCTA5 17006"
"85000","13541","8600000US17007","ZCTA5 17007"
"67647","20100","8600000US17009","ZCTA5 17009"
"-","**","8600000US17010","ZCTA5 17010"
"78861","3593","8600000US17011","ZCTA5 17011"
"59977","3461","8600000US17013","ZCTA5 17013"
"81749","7713","8600000US17015","ZCTA5 17015"
"69231","40025","8600000US17016","ZCTA5 17016"
"60385","5439","8600000US17017","ZCTA5 17017"
"70404","15512","8600000US17018","ZCTA5 17018"
"78054","6946","8600000US17019","ZCTA5 17019"
"77161","7236","8600000US17020","ZCTA5 17020"
"40000","10811","8600000US17021","ZCTA5 17021"
"68763","6645","8600000US17022","ZCTA5 17022"
"65192","5869","8600000US17023","ZCTA5 17023"
"75063","4751","8600000US17024","ZCTA5 17024"
"71750","6425","8600000US17025","ZCTA5 17025"
"95174","10490","8600000US17026","ZCTA5 17026"
"67188","46973","8600000US17027","ZCTA5 17027"
"72608","18774","8600000US17028","ZCTA5 17028"
"-","**","8600000US17029","ZCTA5 17029"
"34750","26992","8600000US17030","ZCTA5 17030"
"66538","6239","8600000US17032","ZCTA5 17032"
"61722","8283","8600000US17033","ZCTA5 17033"
"45822","6316","8600000US17034","ZCTA5 17034"
"43929","11178","8600000US17035","ZCTA5 17035"
"84820","5089","8600000US17036","ZCTA5 17036"
"49464","10227","8600000US17037","ZCTA5 17037"
"62669","5753","8600000US17038","ZCTA5 17038"
"-","**","8600000US17039","ZCTA5 17039"
"73828","10933","8600000US17040","ZCTA5 17040"
"159766","126335","8600000US17041","ZCTA5 17041"
"60078","3346","8600000US17042","ZCTA5 17042"
"63857","10700","8600000US17043","ZCTA5 17043"
"50836","3003","8600000US17044","ZCTA5 17044"
"64537","9889","8600000US17045","ZCTA5 17045"
"50033","3749","8600000US17046","ZCTA5 17046"
"66397","9623","8600000US17047","ZCTA5 17047"
"54494","7277","8600000US17048","ZCTA5 17048"
"70701","6440","8600000US17049","ZCTA5 17049"
"91989","5544","8600000US17050","ZCTA5 17050"
"54508","5516","8600000US17051","ZCTA5 17051"
"60000","5256","8600000US17052","ZCTA5 17052"
"70857","5871","8600000US17053","ZCTA5 17053"
"77729","5858","8600000US17055","ZCTA5 17055"
"76875","58329","8600000US17056","ZCTA5 17056"
"66271","5766","8600000US17057","ZCTA5 17057"
"50500","12593","8600000US17058","ZCTA5 17058"
"46926","6216","8600000US17059","ZCTA5 17059"
"51833","6777","8600000US17060","ZCTA5 17060"
"52716","9960","8600000US17061","ZCTA5 17061"
"73036","8862","8600000US17062","ZCTA5 17062"
"50673","6736","8600000US17063","ZCTA5 17063"
"96250","46302","8600000US17064","ZCTA5 17064"
"58696","7972","8600000US17065","ZCTA5 17065"
"42863","5525","8600000US17066","ZCTA5 17066"
"63924","4689","8600000US17067","ZCTA5 17067"
"72969","7276","8600000US17068","ZCTA5 17068"
"-","**","8600000US17069","ZCTA5 17069"
"72430","4468","8600000US17070","ZCTA5 17070"
"68750","13615","8600000US17071","ZCTA5 17071"
"-","**","8600000US17072","ZCTA5 17072"
"76052","3498","8600000US17073","ZCTA5 17073"
"66377","2808","8600000US17074","ZCTA5 17074"
"65000","35355","8600000US17075","ZCTA5 17075"
"-","**","8600000US17076","ZCTA5 17076"
"-","**","8600000US17077","ZCTA5 17077"
"66460","5677","8600000US17078","ZCTA5 17078"
"52188","14431","8600000US17080","ZCTA5 17080"
"37604","20109","8600000US17081","ZCTA5 17081"
"60284","7355","8600000US17082","ZCTA5 17082"
"133606","9537","8600000US17083","ZCTA5 17083"
"53772","5181","8600000US17084","ZCTA5 17084"
"74107","6444","8600000US17086","ZCTA5 17086"
"79097","6894","8600000US17087","ZCTA5 17087"
"85402","52159","8600000US17088","ZCTA5 17088"
"68750","18117","8600000US17090","ZCTA5 17090"
"62438","6255","8600000US17093","ZCTA5 17093"
"47738","10710","8600000US17094","ZCTA5 17094"
"46250","9985","8600000US17097","ZCTA5 17097"
"51724","5525","8600000US17098","ZCTA5 17098"
"55871","3396","8600000US17099","ZCTA5 17099"
"45920","15113","8600000US17101","ZCTA5 17101"
"45110","4843","8600000US17102","ZCTA5 17102"
"36667","4667","8600000US17103","ZCTA5 17103"
"39181","4116","8600000US17104","ZCTA5 17104"
"56149","5689","8600000US17109","ZCTA5 17109"
"68675","4906","8600000US17110","ZCTA5 17110"
"72275","6337","8600000US17111","ZCTA5 17111"
"86463","4779","8600000US17112","ZCTA5 17112"
"53947","4794","8600000US17113","ZCTA5 17113"
"-","**","8600000US17120","ZCTA5 17120"
"51467","2960","8600000US17201","ZCTA5 17201"
"81302","8014","8600000US17202","ZCTA5 17202"
"42857","39010","8600000US17210","ZCTA5 17210"
